record_id,title,segment_index,segment_word_count,assigned_agent,narrative_score,materials_score,narrative_matches,materials_matches,list_markers,is_ambiguous,classification_reason,text
/2020601/https___1914_1918_europeana_eu_contributions_10995,"FRAM - Laurent Tromeur, mémoires d'un poilu | Documents from Jean Tromeur",2,11,materials,1,2,1,1,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.",Photograph of Laurent Tromeur and his family Memoirs of Laurent Tromeur
/2020601/https___1914_1918_europeana_eu_contributions_11002,FRAM - Journal de guerre de Jean Carré | Document from Jean Corentin Carré,1,167,materials,3,4,3,2,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","Jean Corentin Carré, born in Faouët (Morbihan), on January 9, 1900. On April 27, 1915, he enlisted at the age of 15 in the 41st infantry regiment. He arrived at the front at 15 years and 6 months and was assigned to the 410 infantry regiment. Section leader at 17, he earned the ranks of corporal, sergeant and adjutant, citations to the division, the army corps and the army. He died in aerial combat at the age of 18 and 3 months, on March 18, 1918. He was the youngest death for France in Faouët. In order to be able to engage, he invents an identity. His name was then Auguste Duthoy, born in Rumigny (Ardennes), on April 10, 1897. On December 29, 1916, from the depths of the trenches, he wrote a letter to Colonel Treillard, commander of the 410th infantry regiment. He asks to resume his identity, without leaving the front. This diary is kept at the Jean Carré college in Faouët, inaugurated in 1978."
/2020601/https___1914_1918_europeana_eu_contributions_11018,Een brief naar het thuisfront van Petrus Franciscus Marivoet | Letter of war veteran Pieter Frans Marivoet to his family,2,10,materials,1,2,1,1,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.",A letter from Petrus Franciscus Marivoet to the home front.
/2020601/https___1914_1918_europeana_eu_contributions_11026,Schilderij van de kerk van Grimde | Grimde,1,46,narrative,1,0,1,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","Painting representing the church of Grimde (Tienen). Inscription: ""Aux soldats Belges tombés pour la patrie le 18 août 1914 reposant dans cette église de Grimde"". The church is now a cemetery, the crypt contains 140 Belgian soldiers, victims of the Battle of Sint-Margriete-Houtem (18/8/1914)."
/2020601/https___1914_1918_europeana_eu_contributions_11026,Schilderij van de kerk van Grimde | Grimde,2,6,narrative,0,0,0,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.",Painting of the church of Grimde.
/2020601/https___1914_1918_europeana_eu_contributions_11052,FRAM - Carte postale de Charles Sarret | Charles Sarret,1,69,materials,3,4,2,2,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","It is a postcard from my great uncle Charles Sarret, of the 76th infantry regiment. He was wounded and taken prisoner of war, in a farm. He was well treated at the start of the war. He writes a card to his parents who live in Versailles on March 5, 1919 in which he indicates ""I am staying in a half-destroyed house and the Boches are in champagne cellars"""
/2020601/https___1914_1918_europeana_eu_contributions_11056,FRAM - Lettre du colonel Hellé à ses fils | Letter from colonel Hellé,1,42,narrative,3,2,3,1,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.",This is a letter written by my grandfather to his sons in October 1916. It recounts the assault to retake the forts of Vaux and Douaumont. I was 5 years old when my grandfather died. He was an industrialist in electricity (CGE).
/2020601/https___1914_1918_europeana_eu_contributions_11061,FRAM - Le retour du corps de Charles Hamelin | Documents from Charles Hamelin,1,156,narrative,3,2,3,1,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","Originally from Breteuil (Eure), Charles Hamelin joined the 9th Company of the 28th Infantry Regiment based in Evreux. In August 1918, Mrs. Hamelin was worried that she had no more news from her husband. At the end of the month, she was informed by a letter from her combat comrade, Private Jégou, that Charles had been killed by shrapnel on August 10. Jégou buried him near the village of Ressons, in the Oise. Her body was transferred to the Ressons military cemetery on July 18, 1919. Mrs. Hamelin then asked the Ministry of Pensions for the restitution of her husband's remains, which were to be exhumed on February 1, 1921. His remains, as well as those of seventy-five other soldiers from the Department of Eure who fell in combat, was repatriated by train to Evreux station, before being buried again in the Breteuil cemetery. Charles Hamelin obtained the Croix de Guerre posthumously on August 13, 1922."
/2020601/https___1914_1918_europeana_eu_contributions_11074,FRAM - Ernest-Isidore Lebarbey | Ernest-Isidore Lebarbey's diary,1,1,narrative,0,0,0,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.",Journal
/2020601/https___1914_1918_europeana_eu_contributions_11074,FRAM - Ernest-Isidore Lebarbey | Ernest-Isidore Lebarbey's diary,2,70,materials,1,2,1,1,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","My grandfather, Ernest Lebarbey, of the class of 1896, was assigned to the 3rd battalion of the 74th Territorial Infantry Regiment. From September 23, 1917 to February 3, 1919, he kept a diary in which he recorded the movements of his battalion. ""Very disciplined and very dedicated soldier, wounded in the course of refueling during the last battles"", he was cited for the Croix de Guerre on April 15, 1918."
/2020601/https___1914_1918_europeana_eu_contributions_11111,"FRAD041 - Thomas Fouineteau, soldat de la Grande guerre | Letters from Thomas Fouineteau",2,8,narrative,0,0,0,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.",Copy of the active correspondence of Thomas Fouineteau
/2020601/https___1914_1918_europeana_eu_contributions_11112,AMSM-020_3 : Antoine-Marc Giorgetti | Antoine-Marc Giorgetti on board the ''Diane'',1,116,narrative,1,0,1,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","Antoine-Marc Giorgetti a great-uncle born May 6, 1868 in Olcani in Corsica. I was fascinated by the numerous navigations carried out by him since 1888 and by other members of my family. Chief engineer in the navy, mobilized on a transport ship, the steam freighter ''Diane'' of the company of the United Charterers. The transport ship was attacked by a German submarine on June 6, 1917 in the Mediterranean off the coast of Oran. After firing for two hours, the ship began to sink, the crew put two canoes in the sea. After the torpedoing, the cargo ship was robbed of its supplies and tools by the Germans. Courageous attitude of the crew during the attack."
/2020601/https___1914_1918_europeana_eu_contributions_11176,FRAD006_01NUM_0093 Histoire de Louis Guavarry | Fonds Mme Denise Boudry,1,51,narrative,1,0,1,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","Louis Guavarry, born October 18, 1895 in Saint-Vallier-de-Thiey (department of Alpes-Maritimes), will be a gunner in the navy aboard the “Charlemagne” then on the auxiliary cruiser “Provence II” (1914-1916). He disappeared with his ship on February 26, 1916, off the coast of the Peloponnese. He is the great-grandfather of the applicant."
/2020601/https___1914_1918_europeana_eu_contributions_11236,FRAD059-011 Honneur à Isidore Cuypers ! | Homage to Isidore Cuypens,2,2,narrative,0,0,0,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.",framed flag
/2020601/https___1914_1918_europeana_eu_contributions_11248,"Omer Martin, soldat Maître-ouvrier du Génie, 1914-1919 | Omer Martin, Soldier Master Engineer, 1914-1919",1,123,narrative,0,0,0,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","Farmer in Bailleau-sous-Gallardon (Eure-et-loir), Omer Martin was assigned to the 1st Engineer Regiment in Versailles in July 1914. His correspondence established his presence in the 1st line for two weeks in August 1915, then his stay in Etavigny (Oise) in December 1915. He was also present on the Craonne plateau, probably for the preparations for the Nivelle offensive of February 1917. 15 April 1917 for having ""particularly distinguished himself during the period of preparation for the offensive and [having] valiantly participated in the pursuit of the enemy"". Gassed and then suffering from gallstones, he stayed at the Bayonne military hospital between October and November 1918. Back in Versailles in January 1919, he was transferred in July to a placement center for demobilized soldiers."
/2020601/https___1914_1918_europeana_eu_contributions_11267,"FRAD062_047 - Léonide Thieullez, 1914. | Documents from Léonide Thieullez, 1914",1,47,narrative,0,0,0,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","Born in August 1891 in Saint-Hilaire-les-Cambrai, Léonide Thieullez was a corporal in the 1st infantry regiment. He was reported missing on December 31, 1914 in La Harazée (Marne). His death was fixed on this date by judgment of the Civil Court of Cambrai dated January 28, 1921."
/2020601/https___1914_1918_europeana_eu_contributions_11272,FRAM - Histoire de Jean Adolphe et Zoé GUIGUET-DORON | Documents from Jean-Adolphe et Zoé GUIGUET-DORON,1,187,narrative,14,14,12,7,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","Jean Adolphe Guiguet-Doron was born on May 2, 1879 in Hauteluce, he is the son of Josephte Aimé Guiguet-Doron. Her sister Zoé Favre-Coutillet, born Guiguet-Doron, is the contributor's grandmother. Jean Adolphe's photograph and medals hung in his sister's room. The only element known to the contributor is the death of this great-uncle, who died for France in 1915; his memory was never mentioned in front of her. His identification sheet allows us to reconstruct his career: in 1899, he lived in Grenoble where he was a chimney sweep. He volunteered several times from 1897 in the 140th infantry regiment and then in the foreign legion. He was recalled at the time of general mobilization and incorporated into the 110th infantry regiment. He died on April 5, 1915, killed by the enemy at Flirey (Meurthe-et-Moselle). He posthumously received the Croix de Guerre with Palm and the Military Medal. His sister Zoé will keep her medals with her portrait and a letter from Private Lacroix dated November 27, 1915 giving her the list of effects found on her brother's body. The contributor found these objects among her father's belongings."
/2020601/https___1914_1918_europeana_eu_contributions_11275,FRAD008_54 Alliance franco-américaine | Photograph from Baleux family,2,9,narrative,0,0,0,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.",Couple of civilians welcoming two American soldiers in Brieulles-sur-Bar
/2020601/https___1914_1918_europeana_eu_contributions_11298,FRAD018_105 Journal de Faidherbe GAGET | Documents from Faidherbe Gaget,2,2,narrative,0,0,0,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.",3 excerpts
/2020601/https___1914_1918_europeana_eu_contributions_11351,"FRAD008_13 Un sergent sauve son lieutenant, qui lui remet la légion d'honneur après-guerre | A sergent saves his lieutenant, who gives him the legion d'honneur after war",2,4,narrative,0,0,0,0,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.",Photocopy of press article
/2020601/https___1914_1918_europeana_eu_contributions_11364,FRBMBX-010 Histoire de Fernand Greteau | Fernand Greteau's story,1,79,materials,1,2,1,1,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","Enlisted on July 24, 1914 during his military service as an aide-de-camp assigned to the care of horses in Belgium, then a stretcher bearer in the 32nd Dragoons regiment until the end of the war, my maternal grandfather Fernand Greteau was quoted at the order of his regiment in September 1914 and August 1918 for his courage and bravery. He recorded his daily memories in a series of notebooks during ""his four years of nightmare"" which I will publish."
/2020601/https___1914_1918_europeana_eu_contributions_11365,FRAD008_6 Carnet de trousse d'un médecin durant la guerre | A doctor's diary,1,123,narrative,2,2,1,1,0,True,"Scores are close, so this segment should be treated as a manual-review candidate.","Mr. Van Dijen, as part of his professional activity, discovered this ""kit book"" during the demolition of a middle-class house in Gouvray-sur-Marne (Seine-Saint-Denis) in the 1990s. It is the diary of a Parisian doctor, whose name is unknown, who was mobilized at the start of the war and confined to the Epinal field hospital (Vosges). From July to December 1914, he recounts day by day, the course of his day (his dreams, the weather, his meals, his guards ...), the most significant international events and his daily life as a war doctor seeing an influx of more and more injuries. He counts them and on September 13, 1914, already counts ""46,259 wounded, sick, crippled seen and supplied at Épinal station until this day..."""
